COUNTRY_NAME,DESIGNATION,OFFICIAL_NAME,OFFICIAL_NAME_URL
Saint Vincent and the Grenadines,Prime Minister,Ralph Gonsalves,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Ralph_Gonsalves_2016.jpg/220px-Ralph_Gonsalves_2016.jpg
Samoa,O le Ao o le Malo,Tuimalealiʻifano Vaʻaletoʻa Sualauvi II,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Va%27aleto%27a_Sualauvi_II_Feb_2018_%28cropped%29.jpg/220px-Va%27aleto%27a_Sualauvi_II_Feb_2018_%28cropped%29.jpg
Samoa,Prime Minister,Fiamē Naomi Mataʻafa,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Hon._Fiam%C4%93_Naomi_Mata%27afa_%28cropped1%29.jpg/220px-Hon._Fiam%C4%93_Naomi_Mata%27afa_%28cropped1%29.jpg
Samoa,Assembly Speaker,Papali’i Li’o Taeu Masipau,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
San Marino,Captains Regent,Maria Luisa Berti,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
San Marino,Secretary for Foreign and Political Affairs,Luca Beccari,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Luca_Beccari_San_Marino_%28cropped%29.jpg/220px-Luca_Beccari_San_Marino_%28cropped%29.jpg
Sao Tome and Principe,President,Carlos Vila Nova,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/WSIS_FORUM_2015_Day_2_-_Carlos_Vila_Nova_%28cropped%29.jpg/220px-WSIS_FORUM_2015_Day_2_-_Carlos_Vila_Nova_%28cropped%29.jpg
Sao Tome and Principe,Prime Minister,Patrice Trovoada,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Dr._Partice_Emery_Trovoda%2C_October_28%2C_2015_%28cropped%29.jpg/220px-Dr._Partice_Emery_Trovoda%2C_October_28%2C_2015_%28cropped%29.jpg
Saudi Arabia,King,Salman,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Salman_of_Saudi_Arabia_-_2020_%2849563590728%29_%28cropped%29.jpg/220px-Salman_of_Saudi_Arabia_-_2020_%2849563590728%29_%28cropped%29.jpg
Saudi Arabia,Crown Prince,Mohammed bin Salman,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Mohammad_bin_Salman_October_2019_%28cropped%29.jpg/220px-Mohammad_bin_Salman_October_2019_%28cropped%29.jpg
Senegal,President,Macky Sall,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/President_Macky_Sall_in_2020.jpg/220px-President_Macky_Sall_in_2020.jpg
Senegal,Prime Minister,Amadou Ba,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Amadou_Ba.png/220px-Amadou_Ba.png
Senegal,President of the National Assembly,Amadou Mame Diop,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Serbia,President,Aleksandar Vučić,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Aleksandar_Vu%C4%8Di%C4%87_2019_%28cropped%29.jpg/220px-Aleksandar_Vu%C4%8Di%C4%87_2019_%28cropped%29.jpg
Serbia,Prime Minister,Ana Brnabić,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Fumio_Kishida_and_Ana_Brnabi%C4%87_before_the_funeral_of_Shinzo_Abe_%281%29_%28cropped_1%29.jpg/220px-Fumio_Kishida_and_Ana_Brnabi%C4%87_before_the_funeral_of_Shinzo_Abe_%281%29_%28cropped_1%29.jpg
Serbia,President of the National Assembly,Vladimir Orlić,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Vladimir_Orli%C4%87.png/220px-Vladimir_Orli%C4%87.png
Seychelles,President,Wavel Ramkalawan,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Wavel_Ramkalawan_-_president_of_Seychelles_%28cropped%29.jpg/220px-Wavel_Ramkalawan_-_president_of_Seychelles_%28cropped%29.jpg
Seychelles,Vice-President,Ahmed Afif,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Ahmed_Afif_candidate_%28cropped%29.jpg/220px-Ahmed_Afif_candidate_%28cropped%29.jpg
Sierra Leone,President,Julius Maada Bio,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Julius_Maada_Bio_USDA_2021.jpg/220px-Julius_Maada_Bio_USDA_2021.jpg
Sierra Leone,Vice-President,Mohamed Juldeh Jalloh,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Mark_Green_and_Mohamed_Juldeh_Jalloh_at_USAID_HQ_%281%29_%28cropped%29.jpg/200px-Mark_Green_and_Mohamed_Juldeh_Jalloh_at_USAID_HQ_%281%29_%28cropped%29.jpg
Sierra Leone,Chief Minister,Jacob Jusu Saffa,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Jacob_Jusu_Saffa_%28cropped%29.jpg/220px-Jacob_Jusu_Saffa_%28cropped%29.jpg
Sierra Leone,Speaker of Parliament,Abass Chernor Bundu,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Singapore,President,Halimah Yacob,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Republic_of_Singapore_President_Halimah_Yacob_witnesses_the_program_proper_during_her_visit_to_the_Philippine_Eagle_Center_in_Davao_City_on_September_11%2C_2019_%28cropped%29.jpg/220px-thumbnail.jpg
Singapore,Prime Minister,Lee Hsien Loong,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Lee_Hsien_Loong_June_2018.JPG/220px-Lee_Hsien_Loong_June_2018.JPG
Sint Maarten (Dutch part),Monarch,Willem-Alexander,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Zijne_Majesteit_Koning_Willem-Alexander_met_koningsmantel_april_2013_%28cropped%29.jpeg/220px-Zijne_Majesteit_Koning_Willem-Alexander_met_koningsmantel_april_2013_%28cropped%29.jpeg
Sint Maarten (Dutch part),Governor,Eugene Holiday,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/GovEugeneHoliday.jpg/220px-GovEugeneHoliday.jpg
Sint Maarten (Dutch part),Prime Minister,Silveria Jacobs,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Silveria_Jacobs%2C_Koninkrijksoverleg_2022.jpg/220px-Silveria_Jacobs%2C_Koninkrijksoverleg_2022.jpg
Slovakia,President,Zuzana Čaputová,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/%D0%97%D1%83%D0%B7%D0%B0%D0%BD%D0%B0_%D0%A7%D0%B0%D0%BF%D1%83%D1%82%D0%BE%D0%B2%D0%B0_%2802-11-2021%29.jpg/220px-%D0%97%D1%83%D0%B7%D0%B0%D0%BD%D0%B0_%D0%A7%D0%B0%D0%BF%D1%83%D1%82%D0%BE%D0%B2%D0%B0_%2802-11-2021%29.jpg
Slovakia,Prime Minister,Eduard Heger,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Eduard_Heger_in_Finland%2C_2022_%28cropped%29.jpg/220px-Eduard_Heger_in_Finland%2C_2022_%28cropped%29.jpg
Slovakia,Speaker of the National Council,Boris Kollár,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Boris_Koll%C3%A1r_%28cropped%29.jpg/220px-Boris_Koll%C3%A1r_%28cropped%29.jpg
Slovenia,President,Borut Pahor,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Borut_Pahor_%28cropped%29.jpg/220px-Borut_Pahor_%28cropped%29.jpg
Slovenia,Prime Minister,Robert Golob,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Robert_Golob_-_52114942369_%28cropped%29.jpg/220px-Robert_Golob_-_52114942369_%28cropped%29.jpg
Slovenia,Speaker of the National Assembly,Urška Klakočar Zupančič,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Proslava_ob_dnevu_dr%C5%BEavnosti_Klako%C4%8Dar_Zupan%C4%8Di%C4%8D_%28cropped%29.jpg/220px-Proslava_ob_dnevu_dr%C5%BEavnosti_Klako%C4%8Dar_Zupan%C4%8Di%C4%8D_%28cropped%29.jpg
Solomon Islands,Monarch,Charles III,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Charles_Prince_of_Wales.jpg/220px-Charles_Prince_of_Wales.jpg
Solomon Islands,Governor-General,Sir David Vunagi,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Sir_David_Vunagi%2C_Governor_General_of_Solomon_Islands.jpg/220px-Sir_David_Vunagi%2C_Governor_General_of_Solomon_Islands.jpg
Solomon Islands,Prime Minister,Manasseh Sogavare,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/%D0%9C%D0%B0%D0%BD%D0%B0%D1%81%D1%81%D0%B5_%D0%A1%D0%BE%D0%B3%D0%B0%D0%B2%D0%B0%D1%80%D0%B5_%2828532489095%29.jpg/220px-%D0%9C%D0%B0%D0%BD%D0%B0%D1%81%D1%81%D0%B5_%D0%A1%D0%BE%D0%B3%D0%B0%D0%B2%D0%B0%D1%80%D0%B5_%2828532489095%29.jpg
Somalia,President,Hassan Sheikh Mohamud,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/His_Excellency_President_Hassan_Sheikh_Mohamud.jpg/220px-His_Excellency_President_Hassan_Sheikh_Mohamud.jpg
Somalia,Prime Minister,Hamza Abdi Barre,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/HassanBarre.jpg/220px-HassanBarre.jpg
South Africa,President,Cyril Ramaphosa,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Secretary_Blinken_Meets_with_President_Ramaphosa_%2852274438927%29_%28cropped%29.jpg/220px-Secretary_Blinken_Meets_with_President_Ramaphosa_%2852274438927%29_%28cropped%29.jpg
South Africa,Deputy President,David Mabuza,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/David_Mabuza.png/220px-David_Mabuza.png
South Africa,Chairperson of the National Council,Amos Masondo,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Manmohan_Singh_being_presented_with_an_appreciation_medal_by_the_Executive_Mayor%2C_Mr._Amos_Masondo_at_the_inauguration_of_the_permanent_exhibition_-_Gandhi_A_Prisoner_of_Conscience%2C_at_Johannesburg%2C_South_Africa_%28cropped%29.jpg/220px-thumbnail.jpg
South Africa,Speaker of the National Assembly,Nosiviwe Mapisa-Nqakula,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Panetta_and_Nosiviwe_Mapisa-Nqakula_%28cropped%29.jpg/220px-Panetta_and_Nosiviwe_Mapisa-Nqakula_%28cropped%29.jpg
South Africa,Chief Justice,Raymond Zondo,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Raymond_Zondo.png/220px-Raymond_Zondo.png
South Georgia and the South Sandwich Islands,Monarch,Charles III,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Charles_Prince_of_Wales.jpg/220px-Charles_Prince_of_Wales.jpg
South Georgia and the South Sandwich Islands,Commissioner,Alison Blake,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Alison_Blake_%28cropped%29.jpg/220px-Alison_Blake_%28cropped%29.jpg
South Georgia and the South Sandwich Islands,Time zone,UTC−02:00,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Timezones2008_UTC-2_gray.png/300px-Timezones2008_UTC-2_gray.png
South Georgia and the South Sandwich Islands,Calling code,+500,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
South Georgia and the South Sandwich Islands,ISO 3166 code,GS,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
South Georgia and the South Sandwich Islands,Internet TLD,.gs,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
South Sudan,President,Salva Kiir Mayardit,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/President_Barack_Obama_and_First_Lady_Michelle_Obama_greet_His_Excellency_Salva_Kiir_Mayardit%2C_President_of_the_Republic_of_South_Sudan_%28cropped%29.jpg/220px-President_Barack_Obama_and_First_Lady_Michelle_Obama_greet_His_Excellency_Salva_Kiir_Mayardit%2C_President_of_the_Republic_of_South_Sudan_%28cropped%29.jpg
South Sudan,Vice President,Riek Machar,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Riek_Machar_VOA_photo_%28cropped%29.jpg/220px-Riek_Machar_VOA_photo_%28cropped%29.jpg
South Sudan,Speaker,Jemma Nunu Kumba,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
South Sudan,Chief Justice,Chan Reec Madut,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Spain,Monarch,Felipe VI,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Felipe_VI_in_2020_%28cropped%29.jpg/220px-Felipe_VI_in_2020_%28cropped%29.jpg
Spain,Prime Minister,Pedro Sánchez,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Pedro_S%C3%A1nchez_in_2022.jpg/220px-Pedro_S%C3%A1nchez_in_2022.jpg
Sri Lanka,President,Ranil Wickremesinghe,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Ranil_Wickremesinghe_before_the_funeral_of_Shinzo_Abe.jpg/220px-Ranil_Wickremesinghe_before_the_funeral_of_Shinzo_Abe.jpg
Sri Lanka,Prime Minister,Dinesh Gunawardena,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Prime_Minister_Dinesh_Gunawardena_Public_Domain_Portrait.png/220px-Prime_Minister_Dinesh_Gunawardena_Public_Domain_Portrait.png
Sri Lanka,Speaker of the Parliament,Mahinda Yapa Abeywardena,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Mahinda_Yapa_Abeywardena_%28cropped%29_1.JPG/220px-Mahinda_Yapa_Abeywardena_%28cropped%29_1.JPG
Sri Lanka,Chief Justice,Jayantha Jayasuriya,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Sudan,President,Abdel Fattah al-Burhan,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Abdel_Fattah_al-Burhan%2C_2019_%28cropped%29.jpg/220px-Abdel_Fattah_al-Burhan%2C_2019_%28cropped%29.jpg
Sudan,Vice President,Mohamed Hamdan Dagalo,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/%D9%85%D8%AD%D9%85%D8%AF_%D8%AD%D9%85%D8%AF%D8%A7%D9%86_%D8%AF%D9%82%D9%84%D9%88_%28cropped%29.jpg/220px-%D9%85%D8%AD%D9%85%D8%AF_%D8%AD%D9%85%D8%AF%D8%A7%D9%86_%D8%AF%D9%82%D9%84%D9%88_%28cropped%29.jpg
Sudan,Prime Minister,Osman Hussein,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Suriname,President,Chan Santokhi,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/%D0%A7%D0%B0%D0%BD%D0%B4%D1%80%D0%B8%D0%BA%D0%B0%D0%BF%D0%B5%D1%80%D1%81%D0%B0%D0%B4_%D0%A1%D0%B0%D0%BD%D1%82%D0%BE%D1%85%D0%B8_%28cropped%29.jpg/220px-%D0%A7%D0%B0%D0%BD%D0%B4%D1%80%D0%B8%D0%BA%D0%B0%D0%BF%D0%B5%D1%80%D1%81%D0%B0%D0%B4_%D0%A1%D0%B0%D0%BD%D1%82%D0%BE%D1%85%D0%B8_%28cropped%29.jpg
Suriname,Vice President,Ronnie Brunswijk,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Ronnie_Brunswijk_ingezworen.png/220px-Ronnie_Brunswijk_ingezworen.png
Suriname,National Assembly Chairman,Marinus Bee,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Marinus_Bee_%282016%29_1.png/220px-Marinus_Bee_%282016%29_1.png
Sweden,Monarch,Carl XVI Gustaf,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Crafoord_Prize_D81_9141_%2842282165922%29_%28cropped%29.jpg/220px-Crafoord_Prize_D81_9141_%2842282165922%29_%28cropped%29.jpg
Sweden,Riksdag Speaker,Andreas Norlén,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Andreas_Norl%C3%A9n_in_2019.jpg/220px-Andreas_Norl%C3%A9n_in_2019.jpg
Sweden,Prime Minister,Ulf Kristersson,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/EPP_Congress_Rotterdam_-_Day_1_%2852112638468%29_%28cropped%29.jpg/220px-EPP_Congress_Rotterdam_-_Day_1_%2852112638468%29_%28cropped%29.jpg
Switzerland,Federal Council,Ignazio Cassis,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Ignazio_Cassis_%282022%29.jpg/220px-Ignazio_Cassis_%282022%29.jpg
Switzerland,Federal Chancellor,Walter Thurnherr,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Walter_Thurnherr_%282022%29.jpg/220px-Walter_Thurnherr_%282022%29.jpg
Syrian Arab Republic,President,Bashar al-Assad,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Bashar_al-Assad_meets_with_Khamenei_2022_%28cropped%29.jpeg/220px-Bashar_al-Assad_meets_with_Khamenei_2022_%28cropped%29.jpeg
Syrian Arab Republic,Vice President,Najah al-Attar,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Syrian Arab Republic,Prime Minister,Hussein Arnous,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Hussein_Arnous.jpg/220px-Hussein_Arnous.jpg
Syrian Arab Republic,Speaker of the People's Assembly,Hammouda Sabbagh,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Hammouda_Sabbagh04%29.jpg/220px-Hammouda_Sabbagh04%29.jpg
Tajikistan,President,Emomali Rahmon,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/2021_Moscow_Victory_Day_Parade_037_%28cropped%29.jpg/220px-2021_Moscow_Victory_Day_Parade_037_%28cropped%29.jpg
Tajikistan,Prime Minister,Kokhir Rasulzoda,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Kokhir_Rasulzoda_%282018-04-19%29.jpg/220px-Kokhir_Rasulzoda_%282018-04-19%29.jpg
"Tanzania, United Republic of",President,Samia Suluhu Hassan,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Samia_Suluhu_Hassan_in_May_2017.jpg/185px-Samia_Suluhu_Hassan_in_May_2017.jpg
"Tanzania, United Republic of",Vice-President,Philip Mpango,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Dr_Philip_Mpango.jpg/220px-Dr_Philip_Mpango.jpg
"Tanzania, United Republic of",Prime Minister,Kassim Majaliwa,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Kassim_Majaliwa.jpg/220px-Kassim_Majaliwa.jpg
"Tanzania, United Republic of",Speaker,Tulia Ackson,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
"Tanzania, United Republic of",Chief Justice,Ibrahim Hamis Juma,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Thailand,Monarch,Vajiralongkorn,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/King_Rama_X_official_%28crop%29_%28cropped%29.png/220px-King_Rama_X_official_%28crop%29_%28cropped%29.png
Thailand,Prime Minister,Prayut Chan-o-cha,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Fumio_Kishida_and_Prayut_Chan-o-cha_at_the_Prime_Minister%27s_Office_2022_%281%29_%28cropped%29.jpg/220px-Fumio_Kishida_and_Prayut_Chan-o-cha_at_the_Prime_Minister%27s_Office_2022_%281%29_%28cropped%29.jpg
Timor-Leste,President,José Ramos-Horta,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Jos%C3%A9_Ramos_Horta_Presidente_de_Timor-Leste.jpg/220px-Jos%C3%A9_Ramos_Horta_Presidente_de_Timor-Leste.jpg
Timor-Leste,Prime Minister,Taur Matan Ruak,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Prime_Minister_of_Timor-Leste_Taur_Matan_Ruak_%28cropped%29.jpg/220px-Prime_Minister_of_Timor-Leste_Taur_Matan_Ruak_%28cropped%29.jpg
Togo,President,Faure Gnassingbé,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Faure_Gnassingb%C3%A9_2014.png/220px-Faure_Gnassingb%C3%A9_2014.png
Togo,Prime Minister,Victoire Tomegah Dogbé,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Victoire_S._Tomegah_Dogb%C3%A9.jpg/220px-Victoire_S._Tomegah_Dogb%C3%A9.jpg
Tokelau,Monarch,Charles III,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Charles_Prince_of_Wales.jpg/220px-Charles_Prince_of_Wales.jpg
Tokelau,Administrator,Don Higgins,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Tokelau,Ulu-o-Tokelau,Siopili Perez,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Badge_of_the_General_Fono_of_Tokelau.svg/220px-Badge_of_the_General_Fono_of_Tokelau.svg.png
Tonga,Monarch,Tupou VI,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Dinner_for_His_Majesty_King_Tupou_VI_of_the_Kingdom_of_Tonga_and_Her_Majesty_Queen_Nanasipau%E2%80%99u_04.jpg/220px-Dinner_for_His_Majesty_King_Tupou_VI_of_the_Kingdom_of_Tonga_and_Her_Majesty_Queen_Nanasipau%E2%80%99u_04.jpg
Tonga,Prime Minister,Siaosi Sovaleni,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Siaosi_Sovaleni_ITU_2017.jpg/220px-Siaosi_Sovaleni_ITU_2017.jpg
Tonga,Assembly Speaker,Fatafehi Fakafanua,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Fatafehi_Fakafanua.jpg/220px-Fatafehi_Fakafanua.jpg
Trinidad and Tobago,President,Paula-Mae Weekes,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Paula-Mae_Weekes_2019.jpg/220px-Paula-Mae_Weekes_2019.jpg
Trinidad and Tobago,Prime Minister,Keith Rowley,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/KeithRowley.jpg/220px-KeithRowley.jpg
Trinidad and Tobago,House Speaker,Bridgid Annisette-George,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Sen_The_Hon_Mrs._Bridgid_Annisette-George.jpg/220px-Sen_The_Hon_Mrs._Bridgid_Annisette-George.jpg
Trinidad and Tobago,Senate President,Christine Kangaloo,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/The_Hon_Christine_Kangaloo.jpg/220px-The_Hon_Christine_Kangaloo.jpg
Trinidad and Tobago,Chief Justice,Ivor Archie,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Trinidad and Tobago,Opposition Leader,Kamla Persad-Bissessar,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Kamla_Persad-Bissesar_2013.jpg/220px-Kamla_Persad-Bissesar_2013.jpg
Tunisia,President,Kais Saied,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/President_Kais_Sa%C3%AFed_cropped.jpg/220px-President_Kais_Sa%C3%AFed_cropped.jpg
Tunisia,Prime Minister,Najla Bouden,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3_%D8%AA%D8%A8%D9%88%D9%86_%D9%8A%D8%B3%D8%AA%D9%82%D8%A8%D9%84_%D8%B1%D8%A6%D9%8A%D8%B3%D8%A9_%D8%A7%D9%84%D8%AD%D9%83%D9%88%D9%85%D8%A9_%D8%A7%D9%84%D8%AA%D9%88%D9%86%D8%B3%D9%8A%D8%A9_0-24_screenshot_%28cropped%29.png/220px-%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3_%D8%AA%D8%A8%D9%88%D9%86_%D9%8A%D8%B3%D8%AA%D9%82%D8%A8%D9%84_%D8%B1%D8%A6%D9%8A%D8%B3%D8%A9_%D8%A7%D9%84%D8%AD%D9%83%D9%88%D9%85%D8%A9_%D8%A7%D9%84%D8%AA%D9%88%D9%86%D8%B3%D9%8A%D8%A9_0-24_screenshot_%28cropped%29.png
Türkiye,President,Recep Tayyip Erdoğan,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Recep_Tayyip_Erdogan_in_Ukraine.jpg/220px-Recep_Tayyip_Erdogan_in_Ukraine.jpg
Türkiye,Vice President,Fuat Oktay,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Fuat_Oktay_%28cropped%29.jpg/220px-Fuat_Oktay_%28cropped%29.jpg
Türkiye,Assembly Speaker,Mustafa Şentop,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Mustafa_%C5%9Eentop.jpg/220px-Mustafa_%C5%9Eentop.jpg
Turkmenistan,President,Serdar Berdimuhamedow,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Vladimir_Putin_and_Serdar_Berdimuhamedow_%282022-06-10%29_02_%28cropped%29.jpg/220px-Vladimir_Putin_and_Serdar_Berdimuhamedow_%282022-06-10%29_02_%28cropped%29.jpg
Turkmenistan,Vice President,Raşit Meredow,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/AM_Turkmenistan_%2812840371845%2C_cropped%29.jpg/220px-AM_Turkmenistan_%2812840371845%2C_cropped%29.jpg
Turks and Caicos Islands,Monarch,Charles III,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Charles_Prince_of_Wales.jpg/220px-Charles_Prince_of_Wales.jpg
Turks and Caicos Islands,Governor,Nigel Dakin,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Governor_Nigel_Dakin_%28cropped%29.jpg/220px-Governor_Nigel_Dakin_%28cropped%29.jpg
Turks and Caicos Islands,Deputy Governor,Anya Williams,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Deputy_Governor_Anya_Williams.jpg/220px-Deputy_Governor_Anya_Williams.jpg
Turks and Caicos Islands,Premier,Washington Misick,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Premier_Washington_Misick_in_Belize_%28cropped%29.jpg/220px-Premier_Washington_Misick_in_Belize_%28cropped%29.jpg
Tuvalu,Monarch,Charles III,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Charles_Prince_of_Wales.jpg/220px-Charles_Prince_of_Wales.jpg
Tuvalu,Governor-General,Tofiga Vaevalu Falani,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Tofiga_Vaevalu_Falani_2021.jpg/220px-Tofiga_Vaevalu_Falani_2021.jpg
Tuvalu,Prime Minister,Kausea Natano,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Kausea_Natano_June_2022.jpg/220px-Kausea_Natano_June_2022.jpg
Uganda,President,Yoweri Museveni,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Yoweri_Museveni_2015_2.jpg/220px-Yoweri_Museveni_2015_2.jpg
Uganda,Vice President,Jessica Alupo,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Jessica_Alupo.jpg/220px-Jessica_Alupo.jpg
Uganda,Prime Minister,Robinah Nabbanja,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Robinah_Nabbanja.jpg/220px-Robinah_Nabbanja.jpg
Ukraine,President,Volodymyr Zelenskyy,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/The_world_must_officially_recognize_that_Russia_has_become_a_terrorist_state_-_address_by_the_President_of_Ukraine._%2851941720577%29_%28cropped%29.jpg/220px-The_world_must_officially_recognize_that_Russia_has_become_a_terrorist_state_-_address_by_the_President_of_Ukraine._%2851941720577%29_%28cropped%29.jpg
